0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2852,Electrificacion,"Muestra el número de suscriptores que cuentan con el servicio  de electrificación  de acuerdo a la zona, área, consumo KWh y cobertura en el departamento del Cauca durante el periodo 2012 a 2017.",https://www.datos.gov.co/Función-Pública/Electrificacion/4phc-ewmk,Enlace externo,October 16 2018,15,usuarios/cobertura/tensi,,,,,,,,,,,,,
2853,Variacion porcentual actividad - empresas,"Define la variacion de los activos de las empresas presentes en el registro mercantil indicando  la variacion promedio del sector, igual que el promedio a variacion total de activos de las empresas en el departamento del Cauca en el periodo 2014 a 2017.",https://www.datos.gov.co/Comercio-Industria-y-Turismo/Variacion-porcentual-actividad-empresas/x2uq-hsy3,Enlace externo,October 16 2018,28,variacion/empresas/sector/acti,,,,,,,,,,,,,
2854,Empresas - sector economico,Determina  las empresas por sector economico y su participacion sobre el total de empresas en el registro mercantil en el departamento del cauca en el periodo 2012 a 2017.,https://www.datos.gov.co/Comercio-Industria-y-Turismo/Empresas-sector-economico/ki8h-6v3r,Enlace externo,October 16 2018,65,empresas/sector/economi,,,,,,,,,,,,,
2855,Empresas - Rango por edad,Clasifica las empresas presentes en el registro mercantil por intervalos de edad y su participacion en los sectores economicos en el departamento del Cauca en el periodo 2012 a 2017.,https://www.datos.gov.co/Comercio-Industria-y-Turismo/Empresas-Rango-por-edad/kpkp-t7dp,Enlace externo,October 16 2018,24,tiempo/edad/empres,,,,,,,,,,,,,
2856,Gas domiciliario,"Presenta el número  de suscriptores del servicio de gas domiciliario desagregándose de acuerdo a promedios de consumo, área comercial y estratificación en el departamento del cauca en el periodo 2008 a 2017",https://www.datos.gov.co/Función-Pública/Gas-domiciliario/c5pd-ykmz,Enlace externo,October 16 2018,6,gas/cobertura/servicio/suscripto,,,,,,,,,,,,,
2857,Municipios de Colombia,Código de la división Político Administrativa del país,https://www.datos.gov.co/Mapas-Nacionales/Municipios-de-Colombia/jdzx-mjzs,Gráfico,October 16 2018,27,,,,,,,,,,,,,,
2858,Gestion del Riesgo y Desastres,,https://www.datos.gov.co/Ambiente-y-Desarrollo-Sostenible/Gestion-del-Riesgo-y-Desastres/8i9y-fpaf,Enlace externo,October 16 2018,32,ayuda humanitaria/emergencias/calamid,,,,,,,,,,,,,
2859,Diez primeras Causas de Mortalidad,Contiene datos sobre el numero de casos por las diferentes  causas  de mortalidad en los Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Salud-y-Protección-Social/Diez-primeras-Causas-de-Mortalidad/vzs4-78ka,Enlace externo,October 16 2018,3,causas/cauca/mortalid,,,,,,,,,,,,,
2860,Mortalidad Fetal y Perinatal,"Contiene datos de mortalidad por abortos , Mortinatos,Neonatales y Perinatasles en los Municipios del Departamento del Cauca",https://www.datos.gov.co/Salud-y-Protección-Social/Mortalidad-Fetal-y-Perinatal/hzuf-7w6m,Enlace externo,October 16 2018,7,neonatal/abortos/perinat,,,,,,,,,,,,,
2861,Cinco primeras causas de mortalidad por grupos de edad,Contiene datos sobre las cinco primeras causas de Mortalidad según grupos de edad  y las cinco primeras causas del total de la poblacion  en el  Departamento del Cauca,https://www.datos.gov.co/Salud-y-Protección-Social/Cinco-primeras-causas-de-mortalidad-por-grupos-de-/k3x6-vcp9,Enlace externo,October 15 2018,4,mortalidad/cinco causas,,,,,,,,,,,,,
2862,Porcentaje de nacidos vivos con cuatro o mas controles prenatales,Contiene los porcentajes de nacidos vivos con cuatro o mas consultas de controles prenatales en  los Municipios del Departamento del Cauca,https://www.datos.gov.co/Salud-y-Protección-Social/Porcentaje-de-nacidos-vivos-con-cuatro-o-mas-contr/vbhg-n38r,Enlace externo,October 15 2018,6,nacidos vivos/prenatales/cuatro control,,,,,,,,,,,,,
2863,Porcentaje de partos con  atencion Institucional y personal calificado,Contiene los porcentajes de atencion de parto realizado en una Institucion y los partos realizados con  personal calificado en los Municipios del Departamento del Cauca,https://www.datos.gov.co/Salud-y-Protección-Social/Porcentaje-de-partos-con-atencion-Institucional-y-/ftja-pcur,Enlace externo,October 15 2018,2,institucional/atencion/personal califica,,,,,,,,,,,,,
2864,Cobertura Afiliacion en Salud,"Contiene informacion de los afiliados de los distintos regímenes del Sistema de Seguridad Social en Salud. (Régimen Subsidiado, Contributivo y Regímenes especiales) en los Municipios del Departamento del Cauca",https://www.datos.gov.co/Salud-y-Protección-Social/Cobertura-Afiliacion-en-Salud/xh5f-hdm7,Enlace externo,October 15 2018,16,afiliacion/subsidiado/contributi,,,,,,,,,,,,,
2865,Cobertura de vacunacion,Presenta los porcentajes de cobertura de vacunacion  en niños menores de 5 años teniendo en cuenta las metas a vacunar en los Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Salud-y-Protección-Social/Cobertura-de-vacunacion/taru-c8y5,Enlace externo,October 15 2018,0,vacunacion/cobertur,,,,,,,,,,,,,
2866,Nacimientos,"Contiene informacion de los nacimientos teniendo en cuenta los grupos de edad de la madre, Clase de Regimen al cual estan afiliados de los Municipios del  Departamento del Cauca.",https://www.datos.gov.co/Salud-y-Protección-Social/Nacimientos/ha4s-n9fb,Enlace externo,October 15 2018,1,nacimientos/regime,,,,,,,,,,,,,
2867,Tasa de fecundidad,Presenta datos  que determinan la tasa de fecundidad por grupos de edad   en los  Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Salud-y-Protección-Social/Tasa-de-fecundidad/8f97-5p6e,Enlace externo,October 15 2018,1,tasa/fecundidad/ed,,,,,,,,,,,,,
2868,Enfermedades de Interes en Salud Publica,Presenta datos  que determinan el numero de casos de enfermedades de interes en salud Publica  en los  Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Salud-y-Protección-Social/Enfermedades-de-Interes-en-Salud-Publica/pdrg-fqdm,Enlace externo,October 15 2018,8,enfermedad/salud public,,,,,,,,,,,,,
2869,Mortalidad por edad,Presenta variables que determinan el numero de muertes por grupos de edad en los  Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Salud-y-Protección-Social/Mortalidad-por-edad/nspu-ygvb,Enlace externo,October 15 2018,1,cauca/mortalidad/ed,,,,,,,,,,,,,
2870,Cuasas de Mortalidad,Contiene datos sobre el numero de casos por las diferentes  causas  de mortalidad en los Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Salud-y-Protección-Social/Cuasas-de-Mortalidad/3qc9-g7ua,Enlace externo,October 15 2018,0,mortalidad/causas/cau,,,,,,,,,,,,,
2871,Inventario Bovino,Presenta datos sobre la estimacion Inventario de Ganado Bovino en los  Municipios  del departamento del Cauca.,https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Inventario-Bovino/rbjz-vdxh,Enlace externo,October 15 2018,16,ganado bovino/inventari,,,,,,,,,,,,,
2872,Infraestructura Piscícola,Presenta datos de las principales caracteristicas de la infraestructura para el desarrollo de la actividad de piscicultura de los  municipios del departamento del Cauca.,https://www.datos.gov.co/Educación/Infraestructura-Piscícola/fz8f-7a3f,Enlace externo,October 15 2018,0,carpa/piscicultura/cacha,,,,,,,,,,,,,
2873,"Sacrificio, peso y precio bovino","Describe la magnitud del sacrificio de ganado bovino a partir de tres variables desagregadas por sexo,  en los Municipios del departamento del Cauca.",https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Sacrificio-peso-y-precio-bovino/q8wc-dvmi,Enlace externo,October 15 2018,16,bovino/peso/sacrific,,,,,,,,,,,,,
2874,Produccion Avicola,Presenta la actividad  referente a la avicultura en la que describe por nivel y tipo de producción de la explotación de las aves de corral de engorde y de postura en los municipios del departamento del Cauca.,https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Produccion-Avicola/vrzq-6avj,Enlace externo,October 15 2018,35,avicola/ave,,,,,,,,,,,,,
2875,Cria y Ciclo productivo completo de porcinos,"Describe las variables Cria y Ciclo productivo completo de porcinos, teniendo en cuenta el tipo de explotacion y el mecanismo de produccion en cada municipio del departamento del Cauca donde se desarrolla esta actividad.",https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Cria-y-Ciclo-productivo-completo-de-porcinos/e622-66pe,Enlace externo,October 15 2018,9,porcino/lechones/cr,,,,,,,,,,,,,
2876,Levante y ceba de porcinos,Describe las variables de levante y ceba de cerdos  teniendo en cuenta el tipo de explotacion en los Municipios del Departamento del Cauca donde se desarrolla esta actividad.,https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Levante-y-ceba-de-porcinos/3qgw-5vvh,Enlace externo,October 15 2018,5,granjas/ceba/levan,,,,,,,,,,,,,
2877,Piscicultura Estanques,Presenta la actividad  referente a la piscicultura en estanques en la que se describen una serie de variables que detallan por especie el comportamiento de la explotación de los municipios del departamento del Cauca con vocacion Piscícola.,https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Piscicultura-Estanques/kjep-fuc7,Enlace externo,October 15 2018,15,piscicultura/animales sembrados/producci,,,,,,,,,,,,,
2878,Pastos,Presenta variables de extensiones y variedades de pastos producidos destinadas al pastoreo o como forrajes en los municipios de vocacion ganadera del departamento del Cauca.,https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Pastos/837d-sztc,Enlace externo,October 15 2018,6,brachiaria/matarrraton/forraje/tipo de pa,,,,,,,,,,,,,
2879,Otras Especies Pecuarias,Presenta la actividad referente al número de cabezas y numero de unidades productivas (predios) de cada una de las diferentes especies pecuarias o explotaciones animales existentes en cada uno de los municipios del departamento del Cauca.,https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Otras-Especies-Pecuarias/35pi-5e67,Enlace externo,October 15 2018,6,otras especies/explotacion ave,,,,,,,,,,,,,
2880,Orientacion hato,Presenta datos correspondientes al numero de predios existentes la raza bovina predominante y su proposito o finalidad productiva de cada municipio del departamento del Cauca.,https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Orientacion-hato/gbkt-z9rf,Enlace externo,October 15 2018,1,raza/hato/proposi,,,,,,,,,,,,,
2881,Produccion de leche,"Describe las datos teniendo en cuenta la produccion lactea, el tipo de explotacion y los litros de leche producidos por dia, en los municipios con vocacion ganadera del departamento del Cauca.",https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Produccion-de-leche/fwac-bxe7,Enlace externo,October 15 2018,7,produccion de leche,,,,,,,,,,,,,
2882,Cultivos Transitorios,"Presenta la actividad agrícola referente a los cultivos transitorios considerados como cultivos cuyo ciclo de produccion varia entre los 2 y 6 meses, en los   municipios del departamento del Cauca.",https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Cultivos-Transitorios/n8f8-eiec,Enlace externo,October 15 2018,4,ciclo 2 y 6 meses/cauca/cultivos transitori,,,,,,,,,,,,,
2883,Cultivos Anuales y Permanentes,"Se presenta la actividad agrícola referente a los cultivos anuales (cuyo ciclo de produccion van entre 7 y 12 meses) y  cultivos permanentes ( su ciclo de produccion es mayor a 12 meses), en los municipios del departamento del Cauca.",https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Cultivos-Anuales-y-Permanentes/684f-h5x4,Enlace externo,October 15 2018,3,cultivos anuales/cultivos pemantes/producci,,,,,,,,,,,,,
2884,Actividad Apicola,Presenta datos sobre la evolución de las variables representativas de la actividad apicola en los  Municipios  del departamento del Cauca donde se desarrola ésta actividad.,https://www.datos.gov.co/Agricultura-y-Desarrollo-Rural/Actividad-Apicola/itps-vtej,Enlace externo,October 15 2018,5,abejas/apicultura/mi,,,,,,,,,,,,,
2885,Personas con discapacidad que requiere ayuda permanente de un cuidador y asisten a un servicio de re,Contiene datos de poblacion con discapacidad que necesitan de ayuda permanente y asisten a centros de rehabilitacion en los distintos  Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Inclusión-Social-y-Reconciliación/Personas-con-discapacidad-que-requiere-ayuda-perma/ifyv-mkqr,Enlace externo,October 15 2018,3,cuidador/discapacidad/rehabilitaci,,,,,,,,,,,,,
2886,Personas con discapacidad afiliadas al  sistema general de seguridad social en salud,Contiene datos de poblacion con discapacidad afiliada a los distintos regimenes de Seguridad Social en Salud en los  Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Inclusión-Social-y-Reconciliación/Personas-con-discapacidad-afiliadas-al-sistema-gen/b35m-65dh,Enlace externo,October 15 2018,0,seguridad social/discapacidad/afiliaci,,,,,,,,,,,,,
2887,Personas con discapacidad que requiere ayuda permanente de un cuidador,Contiene datos de poblacion con discapacidad según rangos de edad  que necesitan ayuda permanente en  los   Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Inclusión-Social-y-Reconciliación/Personas-con-discapacidad-que-requiere-ayuda-perma/2ais-iidb,Enlace externo,October 15 2018,0,cuidador/ayuda permanente/discapacid,,,,,,,,,,,,,
2888,Personas con discapacidad que participan de activiadades deportivas,Contiene datos de poblacion con discapacidad que participan de actividades deportivas por grupos de edad en los Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Inclusión-Social-y-Reconciliación/Personas-con-discapacidad-que-participan-de-activi/3yz4-gn2y,Enlace externo,October 15 2018,1,actividades deportivas/discapacida,,,,,,,,,,,,,
2889,Personas con discapacidad sin ingresos por Rangos de Edad,Contiene datos de poblacion con discapacidad sin ingresos y por rangos de edad de los Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Inclusión-Social-y-Reconciliación/Personas-con-discapacidad-sin-ingresos-por-Rangos-/ccaw-hz3j,Enlace externo,October 15 2018,2,rangos edad/sin ingresos/discapacid,,,,,,,,,,,,,
2890,Personas con discapacidad Beneficiario de Programas,Contiene variables que determinan la poblacion  beneficiada con Programas del Gobierno en los   Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Inclusión-Social-y-Reconciliación/Personas-con-discapacidad-Beneficiario-de-Programa/bq5k-93kv,Enlace externo,October 15 2018,2,discapacidad/programas/beneficiari,,,,,,,,,,,,,
2891,Personas  con discapacidad  por etnia y Zona de ubicación,Presenta informacion de poblacion  con discapacidad según etnia y zona de ubicación en los  Municipios del  Departamento del Cauca.,https://www.datos.gov.co/Inclusión-Social-y-Reconciliación/Personas-con-discapacidad-por-etnia-y-Zona-de-ubic/24yb-hcz8,Enlace externo,October 15 2018,0,etnia/ubicacion/discapacid,,,,,,,,,,,,,
2892,Personas  con discapacidad  según Genero y Grupos de edad,Presenta variables determinando la poblacion con discapacidad según genero y grupos de edad de  en los Municipios  del departamento del Cauca.,https://www.datos.gov.co/Inclusión-Social-y-Reconciliación/Personas-con-discapacidad-según-Genero-y-Grupos-de/uatj-63h2,Enlace externo,October 15 2018,0,discapacidad/edad/gene,,,,,,,,,,,,,
2893,Poblacion por categora de discapacidad,Presenta datos  determinando la  poblacion por categoria de discapacidad en los Municipios  del departamento del Cauca.,https://www.datos.gov.co/Inclusión-Social-y-Reconciliación/Poblacion-por-categora-de-discapacidad/mqif-c7e4,Enlace externo,October 15 2018,0,poblacion/discapacidad/categor,,,,,,,,,,,,,
